Puzzle,Model,Time,Correct
.9.3.........7..4..1..........6..1.95.2.8..........3..7....5.2....1.....8........,Constraint Programming Solver,12.7516ms,true
.9.3.........7..4..1..........6..1.97.2.5..........3..8....5.2....1.....4........,Constraint Programming Solver,13.1864ms,true
.9.3.....4.....8........1...5....43...1.8...........9.6..4...2...8.7...5.........,Constraint Programming Solver,24.2536ms,true
.9.3.....7.....2......4..8.....271...3....5..............5...392.46..............,Constraint Programming Solver,12.7338ms,true
.9.3.....7.....2......6..8.....271...3....4..............4...396.25..............,Constraint Programming Solver,12.1927ms,true
.9.3...2.....8.1.6..7.6.....1......7.5.8.1.9.4......5....41.8..2.1.5.....7...3.1.,Constraint Programming Solver,21.2987ms,true
.9.3...58..38....6.6...59..1....3..4.........3..5....9..56...4.4....15..93...4.2.,Constraint Programming Solver,13.4692ms,true
.9.3..6256..4....8....1..9.......8515...7...2241.......3..2....7....3..6862..5.3.,Constraint Programming Solver,12.4105ms,true
.9.3..7..3.1....4...7.4....8..42..5...91.682..2..59..1....9.5...8....1.6..3..1.9.,Constraint Programming Solver,12.7579ms,true
.9.3.6..58.1...9......1..3..1..3...8.25...39.68..4..2..6..5......8...5.61..4.7.8.,Constraint Programming Solver,12.172ms,true
.9.3.7..5.....2....7..8...2.2..7...37.5...6.14...9..2.8...6..5..6.4.....2..9.1.8.,Constraint Programming Solver,12.2744ms,true
.9.32......154.6....7..1...9.5....2..13...48..2....1.6...2..8....9.842......13.5.,Constraint Programming Solver,12.3155ms,true
.9.32.....6......1......4..87.....9......1.........5..1.5.6.......9...2.4........,Constraint Programming Solver,12.3023ms,true
.9.35...86....1..53..76....9.....7...5.....2...7.....1....43.675..8....91...96.5.,Constraint Programming Solver,17.1773ms,true
.9.361...52.9..1....6.8....4...2......3....1.......4......9..6.23..7......5...2.3,Constraint Programming Solver,18.9428ms,true
.9.38.1.....47..52....5...35......3..6.....4..1......86...3....27..69.....3.28.7.,Constraint Programming Solver,12.4345ms,true
.9.4.......82.593........14..9..4.75.5.....9.64.7..3..92........851.76.......6.8.,Constraint Programming Solver,11.9432ms,true
.9.4...32....27....429..7..6.7...4...8.....7...5...6.8..6..324....71....87...9.6.,Constraint Programming Solver,12.334ms,true
.9.4..1.6.85.2....6.7..9....3.1....2....5....7....2.6....3..6.7....8.52.1.8..5.9.,Constraint Programming Solver,11.8678ms,true
.9.4..6......3.4.25.4.87.9.98.5...................4.39.3.65.8.48.6.2......1..8.2.,Constraint Programming Solver,12.303ms,true
.9.4.61.8....7..56.....8.....2..1.9..19...56..5.6..2.....7.....78..3....5.32.9.1.,Constraint Programming Solver,20.7747ms,true
.9.4.65..76.2....3....7.....54....6...7...1...8....49.....3....3....5.21..69.7.3.,Constraint Programming Solver,12.8656ms,true
.9.48....2......7.........1.3....86....1.7......2.......4.5.9........3..1........,Constraint Programming Solver,39.4083ms,true
.9.48.3.776...........2...8...273..6.3.....1.4..158...6...9...........645.3.62.7.,Constraint Programming Solver,21.3439ms,true
.9.5.........3..2..1.......3..6...5....1..7..2.............41.98...2..........5..,Constraint Programming Solver,12.2772ms,true
.9.5.......4..3.8..3.7.82........5.4...685...2.7........21.9.4..6.3..9.......4.1.,Constraint Programming Solver,12.213ms,true
.9.5.....7....6.5865.98....9.5...42...........72...1.6....58.7418.6....9.....4.1.,Constraint Programming Solver,12.0385ms,true
.9.5...6...1...3...........7...13...6......8.....2....95.8........7....1......2..,Constraint Programming Solver,12.629ms,true
.9.5...7.2..64.59...6..7.....5..461.7.......3.429..8.....3..7...13.76..9.....9.3.,Constraint Programming Solver,23.4562ms,true
.9.5..48....2....13...1.2.7.5.......9.4...3.2.......7.5.1.2...97....4....29..6.1.,Constraint Programming Solver,21.2679ms,true
.9.5.4.........67..........1...6..3..5......4...2.....6.3...1.....8....57........,Constraint Programming Solver,20.4885ms,true
.9.51..........2.7.6.......7.4..2......9...5.2...........65..8.3.....4...........,Constraint Programming Solver,12.0304ms,true
.9.51..4..3...6.......8.5.34..9......87.5.46.5....8..96.9.3.......2...5..5..64.8.,Constraint Programming Solver,12.0867ms,true
.9.53..743..7..5.....4.6....1.2.3...26.....37...8.5.9....3.2.....6..7..372..59.8.,Constraint Programming Solver,12.8566ms,true
.9.57..........2.8.6.......8.4..2......6...1.2...........91..7.3.....4...........,Constraint Programming Solver,17.3332ms,true
.9.57..........2.8.6.......8.4..2......9...1.2...........65..7.3.....4...........,Constraint Programming Solver,12.3676ms,true
.9.6.......8....765...24.9............4..8.3...17..2.8....9....2......13...85.6.7,Constraint Programming Solver,12.1ms,true
.9.6......4...28.338.4....64....95...3..7..6...71....49....6.856.39...1......1.3.,Constraint Programming Solver,12.1318ms,true
.9.6....5....5.931......7..2..8.91....8...3..6.57.3..2..3......456.8....8....5.7.,Constraint Programming Solver,12.5995ms,true
.9.6...5..1..........3.....3..5...6.....9....2........7.62.........8.1.9......4..,Constraint Programming Solver,12.2527ms,true
.9.6...5..1..........7.....3..5...6.....9....2........7.62.........8.1.9......4..,Constraint Programming Solver,12.2027ms,true
.9.6...854....3..775.9....6.3..9.7.............5.7..9.6....2.515..1....431...4.6.,Constraint Programming Solver,12.1864ms,true
.9.6.1.2...7.25...2.......3..1..659.5.......8.385..2..8.......4...91.3...7.2.4.6.,Constraint Programming Solver,12.3376ms,true
.9.6.75.2.6.8.3.........9..2..589.7..4.....9..8.142..5..7.........2.8.5.6.83.4.2.,Constraint Programming Solver,12.3797ms,true
.9.61..........3.7.2.......7.5..3......9...1.3...........82..9.4.....5...........,Constraint Programming Solver,17.9473ms,true
.9.62..........3.7.1.......7.5..3......9...6.3...........81..9.4.....5...........,Constraint Programming Solver,19.1801ms,true
.9.65..........1.8.7.......8.3..1......7...5.1...........54..9.2.....3...........,Constraint Programming Solver,16.7583ms,true
.9.65..........1.8.7.......8.3..1......9...5.1...........54..7.2.....3...........,Constraint Programming Solver,18.7648ms,true
.9.65..........2.7.1.......7.4..2......9...5.2...........51..8.3.....4...........,Constraint Programming Solver,12.0262ms,true
.9.67..........1.8.7.......8.3..1......7...5.1...........54..9.2.....3...........,Constraint Programming Solver,19.6162ms,true
.9.67..........2.8.1.......8.4..2......9...5.2...........56..7.3.....4...........,Constraint Programming Solver,19.1737ms,true
.9.67..........2.8.1.......8.4..2......9...5.2...........59..7.3.....4...........,Constraint Programming Solver,13.0029ms,true
.9.7........3....4.......1.....41.8..7....9..2...........95.7..8.....2..1........,Constraint Programming Solver,23.3378ms,true
.9.7.....5..93....2..6..93..8....1..7.9...4.2..6....5..24..1..9....78..3.....6.2.,Constraint Programming Solver,12.0356ms,true
.9.7....2.7...6.......42715.......59...825...58.......72836.......2...8.3....1.4.,Constraint Programming Solver,11.9868ms,true
.9.7...184728........3..4...8...9..3..51.79..1..2...5...7..5.........74565...3.8.,Constraint Programming Solver,13.1223ms,true
.9.7...5..1..........3.....3..6...7.....9....2........6.72.........8.1.9......4..,Constraint Programming Solver,12.1456ms,true
.9.7..2..2...5.961..1.....3.3......88.73.56.91......7.9........512.8...6..4..6.9.,Constraint Programming Solver,19.7523ms,true
.9.7..4.24.........72.46.....3.5.19..1.....6..27.3.5.....58.92.........82.9..4.1.,Constraint Programming Solver,19.8071ms,true
.9.7.1...2.....3.....6.......78......4....2......4.5..5...2......6....7........1.,Constraint Programming Solver,15.9303ms,true
.9.7.5863.67..315..53.6...764.38..7.97...63.8.38.79..6526.3.7..7896..23.3142.768.,Constraint Programming Solver,17.3054ms,true
.9.71..6.6......87.7.6.5.....5.6.......2.1...9...4.7.....8.9.2.75......3.4..56.7.,Constraint Programming Solver,11.9617ms,true
.9.74.3.8.7..3.1....2.6....8.....24..2.....3..59.....6....7.6....7.1..9.6.4.93.1.,Constraint Programming Solver,12.0246ms,true
.9.8.........7149.3.6...2.....56...79.......68...39.....3...6.5.8214.........7.1.,Constraint Programming Solver,12.3972ms,true
.9.8........4...7.......1..1.7....6....3....42.............725..3....4......1....,Constraint Programming Solver,17.6384ms,true
.9.8....46..4..1..8....9.6....548..1....9....4..217....2.1....3..4..5..63....2.8.,Constraint Programming Solver,13.2817ms,true
.9.8...1......372...24..6......15....4....25....38......5..64...649......3...7.9.,Constraint Programming Solver,12.187ms,true
.9.8...2.1.845....5.....7..231..69...6..2.3..............7.1.94....83.....2......,Constraint Programming Solver,12.2386ms,true
.9.8..7..3..9.4..........1294...5...7...8...1...1...7963..........4.7.....7..6.3.,Constraint Programming Solver,12.0649ms,true
.9.8.2.6..2...6...15........32..15....4.3.6....76..84........15...1...7..4.7.5.3.,Constraint Programming Solver,11.8836ms,true
.9.8.6.....2....6.6....2.51..65..12...8...6...54..39..87.1....6.2....5.....4.5.1.,Constraint Programming Solver,11.9014ms,true
.9.85.......6..1..7.......2.6.3............57.........9...72.........36.5........,Constraint Programming Solver,12.1407ms,true
.9.85...3.5.31..7.......1..5...7..36.8.....1.16..4...5..4.......1..39.8.6...25.4.,Constraint Programming Solver,12.175ms,true
.9.87..21..8............378..72.9..45..3.7..64....67..953............2..67..54.1.,Constraint Programming Solver,13.1703ms,true
.91..........2.6..............1.9.5.47....3.....8.....3......286...7............1,Constraint Programming Solver,12.8985ms,true
.91..........4..3.....5.......67...948....5..3........7......4....9..1.....2.....,Constraint Programming Solver,12.1287ms,true
.91..........5..3.....4.......78...154....6..3........6......4....1..9.....2.....,Constraint Programming Solver,18.4786ms,true
.91..........8.5.....4........6...128...5..............6.1.2...7.....85.......3..,Constraint Programming Solver,12.6664ms,true
.91.........2...6..........5...3..7.....49...6.........4....1.92..6........5..8..,Constraint Programming Solver,11.9296ms,true
.91.........2...6..........6...3..7.....49...5.........4....1.92..6........5..8..,Constraint Programming Solver,12.0937ms,true
.91.........3...5..........72.....6....691.......8....3..5.....4.....8........1.3,Constraint Programming Solver,16.2599ms,true
.91.........4...5..........72.....6....691.......8....3..5.....4.....8........1.3,Constraint Programming Solver,14.9929ms,true
.91.........4..2...........2.....6.46...8........9....58.2..........7.91.......3.,Constraint Programming Solver,18.5943ms,true
.91.........4..7...........47.2.....6..5...1.........35...18....8....2......3....,Constraint Programming Solver,13.3269ms,true
.91.........6..2...........4.....6.26...8........9....58.4..........7.91.......3.,Constraint Programming Solver,18.4144ms,true
.91.........6..2...........5.....6.46...8........9....28.5..........7.91.......3.,Constraint Programming Solver,18.3415ms,true
.91.........6..2...........6.....4.24...8........9....58.4..........7.91.......3.,Constraint Programming Solver,18.7917ms,true
.91.........8...5..........7.....2.35..6...........1..36.....4....491.......2....,Constraint Programming Solver,13.6744ms,true
.91.........8...5..........7.....2.85..6...........1..36.....4....491.......2....,Constraint Programming Solver,12.0572ms,true
.91.........8..2...........2.....8.44...7........9....57.2..........6.91.......3.,Constraint Programming Solver,16.6037ms,true
.91.........8..2...........4.....8.22...7........9....57.4..........6.91.......3.,Constraint Programming Solver,17.2333ms,true
.91......7...4.....4.63..5.9.3..24......9......58..2.7.3..27.8.....8...6......57.,Constraint Programming Solver,22.8543ms,true
.91.....2...2.1....3..5....96.4.....14.....65.....5.17....3..5..2.1.8...8.....64.,Constraint Programming Solver,16.6011ms,true
.91.....2...9.4.1.6.......5.....783...32951...176.....3.......1.4.5.8...1.....72.,Constraint Programming Solver,18.6424ms,true
.91.....48.5.4...1...9.3.........7..63.....42..2.5.......2.6...9...7.1.34.....98.,Constraint Programming Solver,12.4015ms,true
.91....3.....4.5.............61.3...2.....4.....7.....54..8..........27.........1,Constraint Programming Solver,16.5856ms,true
.91....82....2..16.2..1....86.3.1.2....2..1..21.9........7.62311.2...4..5..1.2...,Constraint Programming Solver,16.0232ms,true
.91...842....12....62...1...8.4.126.32......1.1.2........92.41.1...3..2.2.71.....,Constraint Programming Solver,12.1776ms,true
.91..6.........75.....3....4..52.....8....1.....4........7.16..5......2..........,Constraint Programming Solver,12.0837ms,true
.91..6......189...3.57..6.......5.64..6...7..47.9.......4..78.3...548......6..45.,Constraint Programming Solver,18.1524ms,true
.912.......7.35........6...4.5.12..8....8.9.........6.5.........72..1.5.8...63..2,Constraint Programming Solver,12.6701ms,true
.9136........5.31.5.........752...61.........86...752......1..5.23.7........9283.,Constraint Programming Solver,19.3955ms,true
.91725.........2.1.321........3.1.721..8.2...2.4....1..8.2..19..2..1.5..61.....2.,Constraint Programming Solver,23.9303ms,true
.918..2...2.7.......8.24.....4.1...2.8.....3.5...3.6.....16.8.......7.9...6..357.,Constraint Programming Solver,12.0528ms,true
.91826.........2.1.321........9.1.821..5.2...2.4....1..6.2..13..2..1.5..71.....2.,Constraint Programming Solver,13.317ms,true
.92..1.....3..2.176.19.8....8...9.4.1.......8.4.8...3....7.58.393.1..5.....4..19.,Constraint Programming Solver,11.9515ms,true
.92..6....1..7...2...23......9..51.4.65...38.8.14..6......58...6...1..5....3..89.,Constraint Programming Solver,16.2883ms,true
.92.1...66..85...4.....9.3.2...971..5.......7..968...3.2.......3...46..91...3.74.,Constraint Programming Solver,12.5229ms,true
.92.14.5..7..3..2..61....4....8...9....165....5...7....1....86..2..4.....3.28.71.,Constraint Programming Solver,13.5204ms,true
.923.........8.1...........1.7.4...........658.........6.5.2...4.....7.....9.....,Constraint Programming Solver,23.7891ms,true
.923........7..1...........8.....51.3....2......6..4...76.....2....1........5....,Constraint Programming Solver,19.4319ms,true
.925.....8...2....6....89.2....1.32.2.4...1.6.37.5....9.86....1....4...8.....249.,Constraint Programming Solver,12.1081ms,true
.93......8.59.4...2....8...3.7.69.4..5.....6..8.17.9.3...8....1...3.62.7......49.,Constraint Programming Solver,12.285ms,true
.93...7.....6.2.4..............3.9..6..8......1......52......6.5...9.......1.....,Constraint Programming Solver,12.4357ms,true
.93..51..4......3..5..2...71.5..97......4......97..3.12...8..4..8.........45..67.,Constraint Programming Solver,12.5538ms,true
.93.2.67....6......7..95....39.......6.4.2.3.......86....86..9......1....26.7.54.,Constraint Programming Solver,23.7354ms,true
.93.6...........47..........3....6.....42.......7.8...2...5.3..7.8.........1.....,Constraint Programming Solver,15.509ms,true
.94......2.58........7..8.......1..79.2....3.6...5...4.....3.685..6..9..4.....3.1,Constraint Programming Solver,13.1213ms,true
.94.....6.1....8.4..81...5.53..4.......9.6.......7..83.5...71..1.7....3.8.....67.,Constraint Programming Solver,16.3917ms,true
.94....6......8597....7....9.37...54.........15...48.2....3....4158......3....68.,Constraint Programming Solver,16.4176ms,true
.94...3.......4....6.13..9.1.6...27......8......4..1........532.35.....1...2..7..,Constraint Programming Solver,19.1046ms,true
.94...3......61.............3.4..9..5..71.............1.8.....66......2....9.....,Constraint Programming Solver,14.1748ms,true
.94...5.....8.....1...35..8...1.6279.........67.3.4...4..96...7.....2.....9...41.,Constraint Programming Solver,25.0144ms,true
.94..2..77.....21.3......6....63.......2...31.6..5.....15.68.4.....1.7.......4...,Constraint Programming Solver,11.9711ms,true
.94..7..........7...8...6......2..........9.83..8.9..5.56.....31...6..4.7..13...9,Constraint Programming Solver,12.094ms,true
